INFO 2024-08-18 10:44:07,878 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-18 10:44:08,556 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\db\migrations\operations\__init__.py first seen with mtime 1723900341.9413624
DEBUG 2024-08-18 10:44:08,557 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\contextvars.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,557 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\http\server.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,557 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\bz2.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,558 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\queue.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,558 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\sites\requests.py first seen with mtime 1723900337.04963
DEBUG 2024-08-18 10:44:08,559 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\templatetags\static.py first seen with mtime 1723900344.2182095
DEBUG 2024-08-18 10:44:08,559 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\views\generic\detail.py first seen with mtime 1723900345.4508677
DEBUG 2024-08-18 10:44:08,559 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\signing.py first seen with mtime 1723900339.7508776
DEBUG 2024-08-18 10:44:08,560 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\re\__init__.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,560 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\asyncio\taskgroups.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,561 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\utils\__init__.py first seen with mtime 1723900344.438779
DEBUG 2024-08-18 10:44:08,561 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\email\_parseaddr.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,561 autoreload File C:\Self_Projects\venv\Lib\site-packages\sqlparse\formatter.py first seen with mtime 1723900290.1726482
DEBUG 2024-08-18 10:44:08,562 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\views\decorators\common.py first seen with mtime 1723900345.3634272
DEBUG 2024-08-18 10:44:08,562 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\serializers\base.py first seen with mtime 1723900340.417078
DEBUG 2024-08-18 10:44:08,563 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\subprocess.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,563 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\views\decorators\csrf.py first seen with mtime 1723900345.3707786
DEBUG 2024-08-18 10:44:08,563 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\cache\utils.py first seen with mtime 1723900339.779036
DEBUG 2024-08-18 10:44:08,564 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\db\backends\signals.py first seen with mtime 1723900340.5215461
DEBUG 2024-08-18 10:44:08,564 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\db\models\aggregates.py first seen with mtime 1723900342.01929
DEBUG 2024-08-18 10:44:08,565 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\thread.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,565 autoreload File C:\Self_Projects\Testing1\myproject\myapp\__init__.py first seen with mtime 1723900675.6416783
DEBUG 2024-08-18 10:44:08,565 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\staticfiles\utils.py first seen with mtime 1723900339.6247494
DEBUG 2024-08-18 10:44:08,566 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\email\errors.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,566 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\forms\forms.py first seen with mtime 1723900343.043034
DEBUG 2024-08-18 10:44:08,567 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\cache\backends\base.py first seen with mtime 1723900339.786588
DEBUG 2024-08-18 10:44:08,567 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\db\models\deletion.py first seen with mtime 1723900342.0759077
DEBUG 2024-08-18 10:44:08,567 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\graphlib.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,568 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\template\defaulttags.py first seen with mtime 1723900343.9809527
DEBUG 2024-08-18 10:44:08,568 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\apps\__init__.py first seen with mtime 1723900291.29014
DEBUG 2024-08-18 10:44:08,569 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\hmac.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,569 autoreload File C:\Self_Projects\venv\Lib\site-packages\MySQLdb\times.py first seen with mtime 1723901962.9438536
DEBUG 2024-08-18 10:44:08,569 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\db\models\fields\__init__.py first seen with mtime 1723900342.208406
DEBUG 2024-08-18 10:44:08,570 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\re\_casefix.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,570 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\dataclasses.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,571 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\re\_constants.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,571 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\servers\__init__.py first seen with mtime 1723900340.4797733
DEBUG 2024-08-18 10:44:08,572 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\gettext.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,572 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\db\models\fields\reverse_related.py first seen with mtime 1723900342.2988977
DEBUG 2024-08-18 10:44:08,572 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1723900342.9449255
DEBUG 2024-08-18 10:44:08,573 autoreload File C:\Self_Projects\Testing1\myproject\myapp\urls.py first seen with mtime 1723906337.1376626
DEBUG 2024-08-18 10:44:08,573 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\staticfiles\apps.py first seen with mtime 1723900339.5606182
DEBUG 2024-08-18 10:44:08,574 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\views\generic\base.py first seen with mtime 1723900345.427119
DEBUG 2024-08-18 10:44:08,574 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\DLLs\_socket.pyd first seen with mtime 1696233428.0
DEBUG 2024-08-18 10:44:08,575 autoreload File C:\Self_Projects\venv\Lib\site-packages\MySQLdb\constants\FIELD_TYPE.py first seen with mtime 1723901962.9699333
DEBUG 2024-08-18 10:44:08,575 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\files\__init__.py first seen with mtime 1723900339.92722
DEBUG 2024-08-18 10:44:08,575 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1723900344.5197642
DEBUG 2024-08-18 10:44:08,576 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\template\backends\base.py first seen with mtime 1723900344.0859666
DEBUG 2024-08-18 10:44:08,577 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\utils\connection.py first seen with mtime 1723900344.5040257
DEBUG 2024-08-18 10:44:08,577 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\cache\backends\__init__.py first seen with mtime 1723900339.7847302
DEBUG 2024-08-18 10:44:08,578 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\signals.py first seen with mtime 1723900339.7448945
DEBUG 2024-08-18 10:44:08,578 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\views\decorators\cache.py first seen with mtime 1723900345.3492675
DEBUG 2024-08-18 10:44:08,578 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\asyncio\mixins.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,579 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\email\parser.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,579 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\contenttypes\__init__.py first seen with mtime 1723900313.8133392
DEBUG 2024-08-18 10:44:08,579 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\db\models\sql\__init__.py first seen with mtime 1723900342.7237651
DEBUG 2024-08-18 10:44:08,580 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\email\mime\text.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,580 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\paginator.py first seen with mtime 1723900339.7358768
DEBUG 2024-08-18 10:44:08,581 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\template\context.py first seen with mtime 1723900343.9337766
DEBUG 2024-08-18 10:44:08,581 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1723900344.2313986
DEBUG 2024-08-18 10:44:08,581 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\utils\hashable.py first seen with mtime 1723900345.0284822
DEBUG 2024-08-18 10:44:08,582 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\views\generic\list.py first seen with mtime 1723900345.4805582
DEBUG 2024-08-18 10:44:08,582 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\tokenize.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,583 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\exceptions.py first seen with mtime 1723900339.7268627
DEBUG 2024-08-18 10:44:08,583 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\db\models\functions\text.py first seen with mtime 1723900342.3841057
DEBUG 2024-08-18 10:44:08,583 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\checks\messages.py first seen with mtime 1723900339.8599508
DEBUG 2024-08-18 10:44:08,584 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_tasks.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,584 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\zoneinfo\__init__.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,584 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1723900339.918528
DEBUG 2024-08-18 10:44:08,585 autoreload File C:\Self_Projects\venv\Lib\site-packages\MySQLdb\converters.py first seen with mtime 1723901962.9265172
